Code,Year,Value
BLR,2013,26.6
BOL,2013,47.6
BRA,2013,52.7
CAN,2013,33.8
CHE,2013,32.5
CHN,2013,39.7
COL,2013,53.5
CRI,2013,49.2
CYP,2013,37.0
CZE,2013,26.5
DEU,2013,31.4
DNK,2013,28.5
DOM,2013,47.7
ECU,2013,46.9
ESP,2013,36.2
EST,2013,35.1
FIN,2013,27.2
FRA,2013,32.5
GBR,2013,32.7
GEO,2013,38.6
GRC,2013,36.1
HND,2013,50.0
HRV,2013,32.0
HUN,2013,31.5
IDN,2013,38.9
IRL,2013,33.5
IRN,2013,34.0
ISL,2013,25.4
ISR,2013,39.9
ITA,2013,34.9
JPN,2013,31.5
KAZ,2013,27.1
KGZ,2013,28.8
LTU,2013,35.3
LUX,2013,32.0
LVA,2013,35.5
MDA,2013,28.5
MKD,2013,36.2
MLT,2013,28.8
MNE,2013,39.0
NLD,2013,28.1
NOR,2013,26.4
PAN,2013,51.5
PER,2013,43.9
POL,2013,33.1
PRT,2013,36.2
PRY,2013,47.9
ROU,2013,36.9
RUS,2013,40.9
SLV,2013,43.4
SRB,2013,39.4
SVK,2013,28.1
SVN,2013,26.2
SWE,2013,28.8
THA,2013,37.8
TUR,2013,40.2
UKR,2013,24.6
URY,2013,40.5
USA,2013,40.9
XKX,2013,26.3
ARG,2014,41.8
ARM,2014,31.5
AUT,2014,30.5
BEL,2014,28.1
BGR,2014,37.4
BLR,2014,27.2
BOL,2014,47.8
BRA,2014,52.1
CAN,2014,33.2
CHE,2014,32.5
CHN,2014,39.2
COL,2014,53.6
CRI,2014,48.6
CYP,2014,35.6
CZE,2014,25.9
DEU,2014,30.8
DNK,2014,28.4
DOM,2014,44.3
ECU,2014,45.0
ESP,2014,36.1
EST,2014,34.6
FIN,2014,26.8
FRA,2014,32.3
GBR,2014,33.1
GEO,2014,37.6
GRC,2014,35.8
HND,2014,49.9
HRV,2014,32.1
HUN,2014,30.9
IDN,2014,38.8
IRL,2014,31.9
IRN,2014,34.8
ISL,2014,27.8
ISR,2014,39.8
ITA,2014,34.7
JPN,2014,31.3
KAZ,2014,27.0
KGZ,2014,26.8
LTU,2014,37.7
LUX,2014,31.2
LVA,2014,35.1
MDA,2014,26.8
MEX,2014,48.9
MKD,2014,35.2
MLT,2014,29.0
MNE,2014,38.8
NLD,2014,28.6
NOR,2014,26.8
PAN,2014,50.5
PER,2014,43.1
POL,2014,32.8
PRT,2014,35.6
PRY,2014,50.7
ROU,2014,36.0
RUS,2014,36.9
SLV,2014,41.6
SRB,2014,40.4
SVK,2014,26.1
SVN,2014,25.7
SWE,2014,28.4
THA,2014,37.0
TUR,2014,41.2
UKR,2014,24.0
URY,2014,40.1
USA,2014,41.7
XKX,2014,27.3
ARM,2015,32.4
AUT,2015,30.5
BEL,2015,27.7
BGR,2015,38.6
BLR,2015,25.6
BOL,2015,46.7
BRA,2015,51.9
CAN,2015,33.7
CHE,2015,32.3
CHN,2015,38.6
COL,2015,52.0
CRI,2015,48.4
CYP,2015,34.0
CZE,2015,25.9
DEU,2015,31.4
DNK,2015,28.2
DOM,2015,45.2
ECU,2015,46.0
ESP,2015,36.2
EST,2015,32.7
FIN,2015,27.1
FRA,2015,32.7
GBR,2015,33.3
GEO,2015,36.5
GRC,2015,36.0
HND,2015,49.2
HRV,2015,31.1
HUN,2015,30.4
IDN,2015,38.2
IRL,2015,31.8
IRN,2015,35.3
ISL,2015,26.8
ISR,2015,39.7
ITA,2015,35.4
JPN,2015,30.7
KAZ,2015,26.8
KGZ,2015,29.0
LTU,2015,37.4
LUX,2015,32.9
LVA,2015,34.2
MDA,2015,27.0
MKD,2015,35.6
MLT,2015,29.4
MNE,2015,39.0
NLD,2015,28.2
NOR,2015,27.5
PAN,2015,50.8
PER,2015,43.4
POL,2015,31.8
PRT,2015,35.5
PRY,2015,47.6
ROU,2015,35.9
RUS,2015,36.5
SLV,2015,40.6
SRB,2015,40.5
SVK,2015,26.5
SVN,2015,25.4
SWE,2015,29.2
THA,2015,36.0
TUR,2015,42.9
UKR,2015,25.5
URY,2015,40.1
USA,2015,41.5
XKX,2015,26.5
ARG,2016,42.3
ARM,2016,32.5
AUT,2016,30.8
BEL,2016,27.6
BGR,2016,40.6
BLR,2016,25.3
BOL,2016,45.2
BRA,2016,53.4
CAN,2016,32.7
CHE,2016,33.0
CHN,2016,38.5
COL,2016,51.7
CRI,2016,48.7
CYP,2016,32.9
CZE,2016,25.4
DEU,2016,31.3
DNK,2016,28.2
DOM,2016,45.7
ECU,2016,45.0
ESP,2016,35.8
EST,2016,31.2
FIN,2016,27.1
FRA,2016,31.9
GBR,2016,33.1
GEO,2016,36.6
GRC,2016,35.0
HND,2016,49.8
HRV,2016,30.9
HUN,2016,30.3
IDN,2016,36.9
IRL,2016,32.8
IRN,2016,35.9
ISL,2016,27.2
ISR,2016,39.0
ITA,2016,35.2
JPN,2016,31.8
KAZ,2016,27.2
KGZ,2016,26.8
LTU,2016,38.4
LUX,2016,31.7
LVA,2016,34.3
MDA,2016,26.3
MEX,2016,46.9
MKD,2016,34.5
MLT,2016,29.1
MNE,2016,38.5
NLD,2016,28.2
NOR,2016,28.5
PAN,2016,50.4
PER,2016,43.6
POL,2016,31.2
PRT,2016,35.2
PRY,2016,47.9
ROU,2016,34.4
RUS,2016,36.7
SLV,2016,40.0
SRB,2016,38.8
SVK,2016,25.2
SVN,2016,24.8
SWE,2016,29.6
THA,2016,36.7
TUR,2016,41.9
UKR,2016,25.0
URY,2016,39.7
USA,2016,41.3
XKX,2016,26.7
ARG,2017,41.4
ARM,2017,33.6
AUT,2017,29.7
BEL,2017,27.4
BGR,2017,40.4
BLR,2017,25.4
BOL,2017,44.6
BRA,2017,53.3
CAN,2017,33.3
CHE,2017,32.7
CHN,2017,39.1
COL,2017,50.9
CRI,2017,48.3
CYP,2017,31.4
CZE,2017,24.9
DEU,2017,31.3
DNK,2017,28.7
DOM,2017,42.2
ECU,2017,44.7
ESP,2017,34.7
EST,2017,30.4
FIN,2017,27.4
FRA,2017,31.6
GBR,2017,32.6
GEO,2017,37.9
GRC,2017,34.4
HND,2017,49.4
HRV,2017,30.4
HUN,2017,30.6
IDN,2017,36.4
IRL,2017,31.4
IRN,2017,36.7
ISL,2017,26.1
ISR,2017,38.2
ITA,2017,35.9
JPN,2017,31.8
KAZ,2017,27.5
KGZ,2017,27.3
LTU,2017,37.3
LUX,2017,34.5
LVA,2017,35.6
MDA,2017,25.9
MKD,2017,34.2
MLT,2017,29.2
MNE,2017,36.9
NLD,2017,28.5
NOR,2017,27.0
PAN,2017,49.9
PER,2017,43.3
POL,2017,29.7
PRT,2017,33.8
PRY,2017,48.5
ROU,2017,36.0
RUS,2017,35.5
SLV,2017,38.0
SRB,2017,36.1
SVK,2017,23.2
SVN,2017,24.2
SWE,2017,28.8
THA,2017,36.4
TUR,2017,43.5
UKR,2017,26.0
URY,2017,39.5
USA,2017,41.4
XKX,2017,44.2
ARG,2018,41.7
ARM,2018,34.4
AUT,2018,30.8
