Code,Year,Value
STP,2002,39.841
SUR,2002,24.254
SVK,2002,9.5
SVN,2002,8.8
SWE,2002,10.7
SWZ,2002,32.247
SXM,2002,15.176
SYC,2002,17.7
SYR,2002,30.133
TCA,2002,20.631
TCD,2002,50.473
TEA,2002,15.466786666651881
TEC,2002,12.618848074924694
TGO,2002,37.873
THA,2002,14.335
TJK,2002,29.183
TKM,2002,22.582
TLA,2002,21.428928297022228
TLS,2002,37.998
TMN,2002,28.95651588572576
TON,2002,29.549
TSA,2002,26.677451877171634
TSS,2002,41.475485625319
TTO,2002,14.528
TUN,2002,16.036
TUR,2002,19.531
TUV,2002,24.464
TZA,2002,41.171
UGA,2002,47.446
UKR,2002,8.113
UMC,2002,16.479530800669078
URY,2002,15.644
USA,2002,14.0
UZB,2002,20.901
VCT,2002,18.236
VEN,2002,23.282
VGB,2002,9.746
VIR,2002,15.1
VNM,2002,18.095
VUT,2002,31.808
WLD,2002,21.417254917876726
WSM,2002,30.558
XKX,2002,19.037
YEM,2002,39.579
ZAF,2002,20.928
ZMB,2002,44.332
ZWE,2002,36.539
ABW,2003,13.358
AFE,2003,40.14667473692605
AFG,2003,47.056
AFW,2003,42.886936582314966
AGO,2003,46.551
ALB,2003,15.616
AND,2003,9.537
ARB,2003,28.565773390025804
ARE,2003,15.647
ARG,2003,18.41
ARM,2003,11.3
ASM,2003,28.502
ATG,2003,16.443
AUS,2003,12.6
AUT,2003,9.5
AZE,2003,13.8
BDI,2003,44.528
BEL,2003,11.0
BEN,2003,41.475
BFA,2003,44.491
BGD,2003,27.745
BGR,2003,8.7
BHR,2003,19.692
BHS,2003,16.024
BIH,2003,10.068
BLR,2003,9.0
BLZ,2003,27.92
BMU,2003,12.096
BOL,2003,28.135
BRA,2003,17.819
BRB,2003,14.044
BRN,2003,18.036
BTN,2003,21.706
BWA,2003,27.393
CAF,2003,41.704
CAN,2003,10.6
CEB,2003,9.284178678741753
CHE,2003,9.8
CHI,2003,10.9
CHL,2003,14.789
CHN,2003,12.41
CIV,2003,42.802
CMR,2003,41.074
COD,2003,44.155
COG,2003,36.955
COL,2003,20.928
COM,2003,34.459
CPV,2003,24.746
CRI,2003,17.572
CSS,2003,18.375218709747497
CUB,2003,12.114
CUW,2003,14.452
CYM,2003,14.916
CYP,2003,11.751
CZE,2003,9.2
DEU,2003,8.6
DJI,2003,32.678
DMA,2003,15.605
DNK,2003,12.0
DOM,2003,23.738
DZA,2003,19.614
EAP,2003,15.081269434781488
EAR,2003,26.010935390401425
EAS,2003,14.480881593075685
ECA,2003,15.659711716274657
ECS,2003,11.680168387412596
ECU,2003,24.18
EGY,2003,26.866
EMU,2003,10.287604059794214
ERI,2003,35.894
ESP,2003,10.4
EST,2003,9.5
ETH,2003,43.334
EUU,2003,10.156616598682108
FIN,2003,10.9
FJI,2003,24.265
FRA,2003,12.8
FRO,2003,14.8
FSM,2003,29.593
GAB,2003,32.869
GBR,2003,11.7
GEO,2003,12.132
