Code,Year,Value
TSS,2001,632.1785974702507
TTO,2001,5830.0
TUN,2001,2220.0
TUR,2001,3480.0
TUV,2001,2780.0
TZA,2001,400.0
UGA,2001,240.0
UKR,2001,710.0
UMC,2001,1782.4340324322243
URY,2001,6610.0
USA,2001,36710.0
UZB,2001,550.0
VCT,2001,3660.0
VEN,2001,4540.0
VNM,2001,410.0
VUT,2001,1360.0
WLD,2001,5475.940556135852
WSM,2001,1410.0
YEM,2001,430.0
ZAF,2001,3060.0
ZMB,2001,360.0
ZWE,2001,390.0
ABW,2002,19220.0
AFE,2002,615.0893237927978
AFG,2002,180.0
AGO,2002,620.0
ALB,2002,1420.0
ARB,2002,2475.522247487449
ARE,2002,27200.0
ARG,2002,4010.0
ARM,2002,760.0
ATG,2002,10710.0
AUS,2002,20240.0
AUT,2002,24860.0
AZE,2002,740.0
BDI,2002,130.0
BEL,2002,24060.0
BEN,2002,510.0
BFA,2002,260.0
BGD,2002,420.0
BGR,2002,1970.0
BHR,2002,12480.0
BHS,2002,25220.0
BIH,2002,1590.0
BLR,2002,1380.0
BLZ,2002,4550.0
BOL,2002,900.0
BRA,2002,3120.0
BRB,2002,11030.0
BRN,2002,18960.0
BTN,2002,860.0
BWA,2002,2860.0
CAF,2002,240.0
CAN,2002,23590.0
CEB,2002,4425.156699892928
CHE,2002,40640.0
CHL,2002,4520.0
CHN,2002,1130.0
CIV,2002,530.0
CMR,2002,700.0
COD,2002,180.0
COG,2002,670.0
COL,2002,2410.0
COM,2002,700.0
CPV,2002,1230.0
CRI,2002,3790.0
CSS,2002,6478.508098354426
CUB,2002,2830.0
CYP,2002,14510.0
CZE,2002,6680.0
DEU,2002,23920.0
DMA,2002,4720.0
DNK,2002,30870.0
DOM,2002,2850.0
DZA,2002,1840.0
EAP,2002,1070.3659865168029
EAR,2002,1244.4984390399636
EAS,2002,3925.970060456484
ECA,2002,1675.6978864170412
ECS,2002,12037.983689380331
ECU,2002,1650.0
EGY,2002,1250.0
EMU,2002,20538.58858787678
ERI,2002,310.0
ESP,2002,15630.0
EST,2002,4620.0
ETH,2002,120.0
EUU,2002,17494.80766372392
FCS,2002,706.4941590152437
FIN,2002,25610.0
FJI,2002,2050.0
FRA,2002,23040.0
FSM,2002,2120.0
GAB,2002,3460.0
GBR,2002,29260.0
GEO,2002,840.0
GHA,2002,270.0
GIN,2002,500.0
GMB,2002,410.0
GNB,2002,330.0
GNQ,2002,1050.0
GRC,2002,12980.0
GRD,2002,4450.0
GTM,2002,1590.0
GUY,2002,870.0
HIC,2002,22445.853917706678
HKG,2002,25270.0
HND,2002,1070.0
