Code,Year,Value
UZB,2016,50.6572189331055
VCT,2016,46.8116589511271
VEN,2016,88.9914428378712
VGB,2016,50.1800618642422
VIR,2016,94.9941093874829
VNM,2016,32.8476189285136
VUT,2016,24.8654875642873
WLD,2016,54.89364242111338
WSM,2016,19.126462366749
XKX,2016,40.7783748317802
YEM,2016,32.9512008005236
ZAF,2016,63.2750973439347
ZMB,2016,42.3442476889162
ZWE,2016,34.0799460726314
ABW,2017,62.7768488886109
AFE,2017,35.28298683264583
AFG,2017,24.8352821238871
AFW,2017,48.747413877585615
AGO,2017,65.0850525086068
ALB,2017,55.980276426546
AND,2017,88.4977035522461
ARB,2017,58.680894160159525
ARE,2017,84.686675718659
ARG,2017,91.6776028433824
ARM,2017,64.7124948593667
ASM,2017,83.8890385422071
ATG,2017,24.8500263836871
AUS,2017,87.12809266445
AUT,2017,67.9051196052802
AZE,2017,56.4331887124691
BDI,2017,16.6241273909209
BEL,2017,86.6731739531869
BEN,2017,47.2942774880391
BFA,2017,25.9769918665632
BGD,2017,30.2015798381799
BGR,2017,73.3904571533203
BHR,2017,100.0
BHS,2017,82.0814018736052
BIH,2017,48.4918401819106
BLR,2017,77.0208206176758
BLZ,2017,43.4211086747287
BMU,2017,100.0
BOL,2017,69.0838016274736
BRA,2017,86.1982897571091
BRB,2017,59.25926986892
BRN,2017,74.8476440654983
BTN,2017,37.8645544995016
BWA,2017,65.9456435684731
CAF,2017,40.8151443386334
CAN,2017,81.4018945832226
CEB,2017,61.871575661727
CHE,2017,77.9126273688843
CHI,2017,32.7853219355631
CHL,2017,87.8000295757281
CHN,2017,60.2402687072754
CIV,2017,50.3977309654344
CMR,2017,53.3115142121504
COD,2017,42.1127579403217
COG,2017,63.3544545340423
COL,2017,77.2245191706503
COM,2017,31.0996559689293
CPV,2017,69.1999988159713
CRI,2017,76.0539254265608
CSS,2017,50.17829635039983
CUB,2017,76.9603271484375
CUW,2017,91.3480685861287
CYM,2017,100.0
CYP,2017,66.8907450570326
CZE,2017,72.9121853567256
DEU,2017,80.9842544038853
DJI,2017,71.318261933957
DMA,2017,70.6405848604787
DNK,2017,88.0161943799509
DOM,2017,73.926806252977
DZA,2017,71.3227912436551
EAP,2017,56.46546382583269
EAR,2017,45.12493605555885
EAS,2017,59.80370838384592
ECA,2017,67.29084252208227
ECS,2017,73.03961433698437
ECU,2017,63.0194591842425
EGY,2017,42.4486008687179
EMU,2017,76.47374064641588
ERI,2017,35.4427146911621
ESP,2017,79.4663233085683
EST,2017,68.9931941915158
ETH,2017,20.3084850311279
EUU,2017,74.19407991103932
FCS,2017,44.1056109363171
FIN,2017,71.9563038312956
FJI,2017,55.7408343449609
FRA,2017,78.6467804026368
FRO,2017,38.3324699401855
FSM,2017,22.332401189542
GAB,2017,89.0009733256896
GBR,2017,82.23065673273
GEO,2017,57.9996827205757
GHA,2017,54.6991419779128
GIB,2017,100.0
GIN,2017,35.5827331542969
